,potential_positive,positive,partial,missing,insert_all,insert_but_in_text,insert_hallucination,try_count,truth_set,summ_set,misperid
97,24,2,22,6,11,11,0,1,"{'97 Oxgangs Road Edinburgh', 'Edinburgh', 'Chamberlain Road Edinburgh', 'Street', '3', 'Dirleton', 'church', 'Walker Drive South Queensferry EH30 9XJ', 'Easter Shawfair Dalkeith EH22 1FE', 'school pickup', 'Road', '101 Ingliston Road Edinburgh EH28 8AU', 'childcare facility', 'carpool group', '4 Redheughs Rigg Edinburgh EH12 9DQ', 'Dunbar Road East Linton', 'Crescent', 'Torphichen Street', '2', '3 St', 'Dean Road', 'Drum Street EH17 8QQ', 'lunch meeting', '1', '22', 'dog park', '39 Gillespie Road Edinburgh EH13 0NW', 'St', '2 South Gyle Crescent Edinburgh', 'league'}","{'East Linton', 'Edinburgh', '2 Barnshot Road', 'a river close to a tunnel', 'EH30 9XJ', 'Ingliston Road, Edinburgh, EH28 8AU', 'Chamberlain Road, Edinburgh', 'tunnel', 'Dunbar Road', 'a nearby resort', 'a river after visiting his aunt on Chamberlain Road, Edinburgh', ""St Andrew's Way, Livingston"", '115-125 Walker Drive, South Queensferry, EH30 9XJ', '32 Marmion Road', 'South Gyle Crescent, Edinburgh', 'a resort near 2 South Gyle Crescent, Edinburgh', 'tunnel near Dirleton Rd', 'tunnel near East Linton', 'river', '5-7 Drum Street, EH17 8QQ', 'a tunnel connecting 5-7 Drum Street, EH17 8QQ', 'EH17 8QQ', 'Torphichen Street', '2 Barnshot Road, Edinburgh', 'a tunnel at 97 Oxgangs Road, Edinburgh', 'Marmion Road', 'Redheughs Rigg, Edinburgh, EH12 9DQ', 'tunnel near Oxgangs Road, Edinburgh', 'tunnel near South Queensferry, EH30 9XJ', 'a school pickup', ""Dean Road, Bo'ness"", 'a tunnel at 101 Ingliston Road, Edinburgh, EH28 8AU', 'North Berwick', 'Dirleton Rd', 'a dog park', '2 South Gyle Crescent, Edinburgh', '101 Ingliston Road, Edinburgh, EH28 8AU', 'EH28 8AU', 'Oxgangs Road, Edinburgh', 'EH13 0NW', 'tunnel near Ingliston Road, Edinburgh, EH28 8AU', 'South Queensferry, EH30 9XJ', 'a nearby tunnel', 'Abbotsford Road, North Berwick', 'school', 'resort', 'Dunbar Road, East Linton', 'Easter Shawfair, Dalkeith, EH22 1FE', '4 Redheughs Rigg, Edinburgh, EH12 9DQ', 'a resort', '24-28 Torphichen Street', 'a church event', ""3 St Andrew's Way, Livingston"", 'near a tunnel close to Dunbar Road, East Linton', 'tunnel near Torphichen Street', 'EH12 9DQ', 'Newbridge', 'a tunnel', '97 Oxgangs Road, Edinburgh', 'EH22 1FE', 'tunnel near Walker Drive, South Queensferry, EH30 9XJ', 'an address in Edinburgh', ""a tunnel at Dean Road, Bo'ness"", 'Livingston', 'a tunnel near Dirleton Rd', 'tunnel near Dunbar Road, East Linton', '39 Gillespie Road, Edinburgh, EH13 0NW'}",3183
98,3,1,2,0,7,7,0,1,"{'job', 'Home', 'Truce Road Glasgow'}","{'part-time job', '63-65 Truce Road, Glasgow', 'home', 'popular restaurant', 'Glasgow', 'Belsyde Avenue', 'unknown territories', 'local restaurant', 'amusement park', 'different address', 'nearby wilderness', 'Truce Road, Glasgow'}",3199
99,2,1,1,1,3,2,1,1,"{'Home', 'synagogue', '312 Greengairs Road Greengairs'}","{'', 'synagogue', '312 Greengairs Road, Greengairs', 'Edward Street 1 CB30SZ', 'synagogue basement', ""neighbor's house near a synagogue"", ""neighbor's house"", 'Craigieknowes Road, Perth'}",3213
100,10,0,10,3,6,6,0,1,"{'senior center', '312 Greengairs Road Greengairs ML6 7TQ', '312 Greengairs Road', '1 Parkside Square', '1 Parkside Square Rosyth KY11 2LZ', '312 Greengairs Road Greengairs', 'Telford Gardens PH8 0QA', '312 Greengairs', '1 Parkside Square Rosyth', '1', 'physical therapy clinic', 'Home', 'Telford Gardens'}","{'1 Parkside Square, Rosyth, KY11 2LZ', 'Kinghorn', '', '312 Greengairs Road, Greengairs, ML6 7TQ', '4 Moncur Road, Inchture', 'Phoines Estate, Newtonmore', 'Auchterarder', 'Uphall', '312 Greengairs Road, Greengairs', '1-8 Telford Gardens, PH8 0QA', '1 Parkside Square, Rosyth', 'Dundee Road, Arbroath', '17 Houston Mains Holdings, Uphall', 'Rosyth'}",3298
101,19,2,17,7,2,2,0,1,"{'shopping mall', 'university', '71 Lothian Crescent Dundee DD4 0HU', 'East School Road Dundee', 'Street', 'St', '2 Dalgleish Road Dundee DD4 7JR', 'Commerce Street Brechin', 'Gray Den', 'Dundee', 'fast food restaurant', 'Place', 'Gray Den Dundee', '541 South Road Dundee', 'Finavon Street Dundee', 'Fort Street Dundee DD2 1BS', 'Road Dundee', 'Dundee Road Arbroath', 'summer camp', '1', 'Finavon Street', 'dance studio', 'Street Dundee', 'library', 'Ballumbie Road Dundee DD4 0PD', '11 Panmure Terrace Dundee'}","{'mountain', ""St Mary's Lane, Newport-on-Tay"", ""St Mary's Lane, Newport-on-Tay, DD6 8AH"", 'river', 'East School Road, Dundee', 'Ballumbie Road, Dundee, DD4 0PD', ""St Mary's Lane"", 'Dalgleish Road, Dundee', '11 Panmure Terrace, Dundee', '71 Lothian Crescent, Dundee, DD4 0HU', 'Fort Street, Dundee, DD2 1BS', 'Gray Den', 'Commerce Street, Brechin', 'Church Road', 'Finavon Street', 'Edward Street 1 CB30SZ', 'Roseberry Street, Dundee', 'Dalgleish Road, Dundee, DD4 7JR', 'Dundee Road, Arbroath'}",3299
102,27,6,21,3,8,8,0,1,"{'North Lane Archiestown AB38 7QL', 'Road Insch', 'Bog Road AB31 4JU', '3', '14 East Park Inchmarlo', 'Bridgend of Glenlivet', 'Seafield Circle Buckie', 'Carmelite Street Banff', '14 East Park Inchmarlo AB31 4GB', 'Seafield Circle Buckie AB56 5AD', 'homeowners association', 'Park', 'Road', 'North', 'evening classes', 'carpool group', 'Beltie Road', 'Bog Road', 'fitness center', '3 Kingsford Road Alford AB33 8HH', 'Golden Knowes Road', 'March Road Buckie AB56 1ER', 'Beltie Road AB31 4JT', 'March Road Buckie', 'regular restaurant', 'North Road Insch', 'dog park', 'of', 'Bridgend of Glenlivet Ballindalloch', 'North Lane Archiestown'}","{'AB56 1ER', 'AB31 4AB', 'scenic ocean locations', 'AB52 6XP', 'unknown online group', 'March Road, Buckie', 'North Road, Insch', 'Beltie Road', 'Bog Road', '3 Kingsford Road, Alford', 'fitness center', 'North Lane, Archiestown', 'Golden Knowes Road', 'Carmelite Street, Banff', 'North High Street', 'AB33 8HH', 'Inchmarlo Road, Banchory', 'casino', 'AB38 7QL', 'Bridgend of Glenlivet, Ballindalloch', '37 North High Street', 'Bridgend of Glenlivet', 'ocean locations', '14 East Park, Inchmarlo', 'Kingsford Road', 'ocean', 'AB45 2PA', 'ferry', 'Seafield Circle, Buckie', 'AB31 4JT', 'AB31 4GB', 'bridge', 'dog park'}",3319
103,26,1,25,7,5,5,0,1,"{'study group', '1 Goosecroft Road Stirling', '4 Brown Street FK1 4QF', 'Burns Crescent FK2 9LJ', 'Kirk Entry', 'Greenside Street', 'college', '17 Whitehouse Road Stirling FK7 7XX', 'Greenside Street Alloa', '43 Union Road FK1 4PG', 'Bruce Street Alloa', 'Kenilworth Drive FK2 9LH', '14 The Meadows Stirling FK9 5AE', 'Alloa', 'Haypark Road Denny FK6 5JZ', 'West Lodge Gardens Alloa FK10 2HX', 'summer camp', 'skate park', 'gym', 'Falkirk', '24 Munro Road Stirling FK7 7UU', 'cafe', '12 Fountain Road Bridge of Allan FK9 4ET', 'Kemper Avenue Falkirk', '1 Garrison Place Falkirk FK1 1AA', 'Road', '14 The Meadows Stirling', 'program', 'movie theater', 'Blackston Road Avonbridge', '1', 'FK2', 'library'}","{'Greenside Street, Alloa', '24 Munro Road, Stirling, FK7 7UU', 'Park Avenue', 'barn', 'Bruce Street, Alloa', '14 The Meadows, Stirling', 'The Meadows, Stirling, FK9 5AE', 'Kemper Avenue, Falkirk', ""Kirk Entry Bo'ness Road, Falkirk"", 'The Meadows, Stirling', ""Leah's hotel workplace"", 'Whitehouse Road, Stirling, FK7 7XX', 'summer camp', 'workplace', '1 Goosecroft Road, Stirling', 'Blackston Road, Avonbridge', ""Earl's Road, Grangemouth"", 'Garrison Place, Falkirk, FK1 1AA', ""Earl's Road, Grangemouth, FK3 8UZ"", '43 Union Road, FK1 4PG', 'hotel', 'Fountain Road, Bridge of Allan, FK9 4ET', 'Haypark Road, Denny, FK6 5JZ', 'school', '17 Whitehouse Road, Stirling, FK7 7XX', '1 Garrison Place, Falkirk, FK1 1AA', '4 Brown Street, FK1 4QF', 'Brown Street, FK1 4QF', 'Union Road, FK1 4PG', 'Goosecroft Road, Stirling', 'Park Avenue, FK2 9LG', 'Burns Crescent, FK2 9LJ', '12 Fountain Road, Bridge of Allan, FK9 4ET', 'West Lodge Gardens, Alloa, FK10 2HX', 'Kenilworth Drive, FK2 9LH', 'Munro Road, Stirling, FK7 7UU', '14 The Meadows, Stirling, FK9 5AE'}",3394
104,3,2,1,1,4,3,1,1,"{'High', 'skate park', 'Home', 'March Road Buckie'}","{'North Lane, Archiestown', 'home', 'skate park', 'Edward Street 1 CB30SZ', 'Archiestown', 'March Road, Buckie', 'highway'}",3419
105,31,2,29,14,1,1,0,1,"{'26 Leslie Road Rosyth', 'bingo hall', '1 Canmore Street Kinghorn', 'Gardens', 'Street', 'Lodge Rise Glenrothes KY7 5TG', '28 Birch Avenue Kinghorn KY3 9YN', 'Rosyth KY11', '1 Findlay Crescent', '1 Canmore Street Kinghorn KY3 9RH', 'Elder', 'Willow Crescent', '32 Hamilton Place Rosyth', 'book club', '8 Bowling Green Place Crail', 'Green', '1 Craig Court Burntisland KY3 0AT', 'Crail', 'park', 'hospital', '1 Primrose Avenue Rosyth', '8', 'Road Rosyth KY11', 'nursing home', 'Leckerstone Farm Dunfermline', 'school events', 'medical clinic', 'dialysis center', 'Wood Road Rosyth KY11 2EA', 'Chapel Level Kirkcaldy', 'Road', 'Watson Avenue St Andrews', 'Seaforth Place Burntisland', 'Court Rosyth', '1 Kerr Court Burntisland', '1 Dick Place Rosyth KY11 2JG', 'Place', 'John Woods Houses Upper Largo KY8 6HB', '26 Leslie Road Rosyth KY11 2LB', 'grocery store', '1', 'physical therapy clinic', '42 Mid Shore KY10 2NW', 'St', 'Rosyth'}","{'Burntisland marina', '28 Birch Avenue, Kinghorn, KY3 9YN', '1 Findlay Crescent', '1 Craig Court, Burntisland, KY3 0AT', '8 Bowling Green Place, Crail', '26 Leslie Road, Rosyth, KY11 2LB', '1 Kilcruik Road, Kinghorn', '26 Leslie Road, Rosyth', '36-42 Watson Avenue, St Andrews', '9 Kilcruik Road, Kinghorn', '1 Leslie Road, Rosyth', '1 Primrose Avenue, Rosyth', 'Chapel Level, Kirkcaldy', 'Crail', 'Cellardyke', 'Burntisland', '39-42 Alexander Place, Rosyth', '1 Kerr Court, Burntisland', 'Alexander Place, Rosyth', '9-20 John Woods Houses, Upper Largo, KY8 6HB', '15 Milne Gardens, Crail', '32 Hamilton Place, Rosyth', '1 Dick Place, Rosyth, KY11 2JG', '18-21 Mellor Court, Rosyth', '42 Mid Shore, KY10 2NW', '1 Willow Crescent'}",3465
106,4,1,3,2,8,7,1,1,"{'The', 'regular commute', 'Cardross Road G82 5DH', 'Cardross Road', '1a The Auld Road G67 2RF', 'Home'}","{'Cardross Road', 'nearby cave', 'Edward Street 1 CB30SZ', 'school', 'Glasgow', 'G82 5DH', 'warehouse', 'bathroom', 'ocean', '1a The Auld Road, G67 2RF', 'warehouse bathroom'}",3518
107,21,0,21,20,1,1,0,1,"{'Kinghorn', 'Pitreavie Drive', 'running group', 'Wood Place Rosyth', 'The', 'Rosyth KY11', 'St', '38 Backmarch Crescent Rosyth KY11 2RW', '1 Primrose Avenue Rosyth KY11 2SX', 'mosque', 'fitness center', '23 Haddow Grove Burntisland', '97 Backmarch Road Rosyth KY11 2RP', '34 Pettycur Bay Kinghorn', '1 Parkside Square Rosyth KY11 2LZ', '137 Admiralty Road Rosyth', 'lunch meeting', 'Limekilns Road Dunfermline', 'KY11', 'Road Burntisland', 'hobby group', 'office', 'Burntisland', 'community center', '7', '137 Admiralty Road Rosyth KY11 2QL', 'John Woods Houses Upper Largo', 'Kinghorn Road Burntisland', 'Watson Avenue St Andrews KY16 8JE', 'sports league', '38 Backmarch Crescent Rosyth', 'school pickup', 'Road', '1 Kerr Court Burntisland', 'Limekilns Road', '61 Harley Street Rosyth KY11 2NE', 'grocery store', '1', '42 Mid Shore KY10 2NW', 'daycare pickup', 'Rosyth'}","{'1 Parkside Square, Rosyth, KY11 2LZ', '', '1 Primrose Avenue, Rosyth, KY11 2SX', '1 Kerr Court, Burntisland', '61 Harley Street, Rosyth, KY11 2NE', '42 Mid Shore, KY10 2NW', '9-20 John Woods Houses, Upper Largo', ""71 King's Crescent, Rosyth, KY11 2RT"", '23 Haddow Grove, Burntisland', '5 Seamill Gardens, Burntisland', '10-16 Wood Place, Rosyth'}",3520
108,20,4,16,6,7,7,0,1,"{'volunteer work', 'The', 'Hall Road Rhu', 'Road', '55 Diana Avenue Glasgow G13 3JW', 'Castlecary Road G68 0HD', 'Home', 'Castlecary Road', 'Belsyde Avenue Glasgow', '279 Milngavie Road Glasgow', 'book club', 'pharmacy', 'Stirling Road Dumbarton', '21 Rampart Avenue Glasgow G13 3HT', 'Turret Crescent G13 2HG', 'Diana Avenue Glasgow G13 3JW', 'retirement community', 'Avenue Glasgow', 'Belsyde Avenue Glasgow G15 6AR', 'grocery store', 'Glasgow', 'G13', 'park', 'Stirling Road Dumbarton G82 3RG', '21 Rampart Avenue Glasgow', 'library'}","{'Cardross Road', '21 Rampart Avenue, Glasgow', 'rest area', 'Belsyde Avenue, Glasgow', 'Milngavie Road, Glasgow', 'Hall Road, Rhu', 'Castlecary Road', 'Turret Crescent, G13 2HG', 'attic', 'border', 'school', 'Diana Avenue, Glasgow, G13 3JW', 'Stirling Road, Dumbarton', 'stairwell', 'Belsyde Avenue, Glasgow, G15 6AR', '55 Diana Avenue, Glasgow, G13 3JW', 'pharmacy', 'Castlecary Road, G68 0HD', 'grocery store', 'Rampart Avenue, Glasgow', 'Stirling Road, Dumbarton, G82 3RG', '21 Rampart Avenue, Glasgow, G13 3HT', 'bus route', 'Diana Avenue, Glasgow', 'library', 'Helensburgh'}",3602
109,15,0,15,4,7,7,0,1,"{'gym', 'Discovery Quay Dundee', 'Dundee Road Arbroath DD11 2NQ', '71 Lothian Crescent Dundee DD4 0HU', 'Discovery Quay', '31 Step Row', '146 Pitkerro Road', 'Derwent Avenue', 'Derwent Avenue Dundee', 'Discovery Quay Dundee DD1 4XA', 'evening classes', 'Home', '71 Lothian Crescent Dundee', 'Dundee', '146 Pitkerro Road Dundee', 'Dundee Road Arbroath', 'regular commute', '31 Step Row Dundee', 'Fort Street Dundee'}","{'Fort Street, Dundee', '71 Lothian Crescent, Dundee', 'military base', 'Brechin', '31 Step Row, Dundee', 'church', 'Adelaide Place', 'Carnoustie', 'Dundee Road, Arbroath, DD11 2NQ', 'Derwent Avenue, Dundee', 'Panmure Terrace', 'Discovery Quay, Dundee', '146 Pitkerro Road, Dundee', 'forest'}",3614
110,10,0,10,4,6,6,0,1,"{'312 Greengairs Road Greengairs ML6 7TQ', '312 Greengairs Road', '3 St', 'Finavon Street Dundee DD4 9DU', '3', 'Street', 'retirement community', 'school events', 'Finavon Street Dundee', 'school', 'Dundee', 'St', 'Home', '312 Greengairs Road Greengairs'}","{'312 Greengairs Road, Greengairs, ML6 7TQ', ""3 St Andrew's Way, Livingston, EH54 8DJ"", 'Lotland Street', 'Strathalmond Road, Edinburgh', 'Zoo', 'Finavon Street, Dundee, DD4 9DU', 'East Pier Street', 'Concert venue', 'Calum Macdonald Court, Rosyth', ""St Andrew's Way, Livingston, EH54 8DJ"", 'Market Street, Edinburgh', 'Construction site', 'Attic', 'Truck stop', 'Glasgow Road, Edinburgh'}",3633
111,22,8,14,1,15,15,0,1,"{'Falkirk', 'synagogue', 'Kirk Entry', 'West Bridge Street', 'West Bridge Street Falkirk FK1 5AP', 'The', 'dialysis', 'dialysis center', 'Kenilworth Drive FK2 9LH', 'Road', 'Road Grangemouth', 'Kenilworth Drive', '14 The Meadows Stirling', 'Home', 'book club', 'Road Grangemouth FK3 8UZ', 'retirement community', 'Road Falkirk', 'West Bridge Street Falkirk', 'physical therapy clinic', 'Slamannan Road', 'library', '12 Fountain Road Bridge of Allan'}","{'synagogue', 'social media', 'tunnel', 'Nicolton Avenue, FK2 0TP', ""Bo'ness Road, Falkirk"", 'abandoned tunnel', ""Kirk Entry Bo'ness Road, Falkirk"", 'The Meadows, Stirling', 'river', 'Fountain Road, Bridge of Allan', 'book club', 'ferry boarding area', 'retirement community', 'dialysis appointment', 'Slamannan Road', 'Dunblane', ""river's edge"", 'West Bridge Street area', 'West Bridge Street', 'cult', ""Earl's Road, Grangemouth, FK3 8UZ"", 'Nicolton Avenue', 'dialysis center', 'High Station Road', 'riverbank', 'river tunnel', 'Kenilworth Drive', 'Munro Road, Stirling', 'ferry', 'West Bridge Street, Falkirk, FK1 5AP', 'West Bridge Street, Falkirk', 'local cult', 'physical therapy clinic', 'tunnels', 'Kenilworth Drive, FK2 9LH', 'ferry dock', 'library on High Station Road'}",3651
112,2,1,1,19,0,0,0,1,"{'6', 'Sir Walter Scott Drive Inverness', 'Inverness', 'Glenurquhart Road Inverness', 'Sir Walter Scott Drive Inverness IV2 6BZ', '6 Coulindoune', 'Road', '9 Caroline Street', 'Glenurquhart Road', 'Home', '9 Caroline Street IV40 8EH', 'Strothers Lane', 'senior housing', 'Glenurquhart Road Inverness IV3 5NX', 'Strothers Lane Inverness IV1 1AA', 'IV40', 'Sir Walter Scott Drive', 'hospital', '6 Coulindoune IV40 8JT', 'library', 'Strothers Lane Inverness'}","{'9 Caroline Street', 'Caroline Street'}",3705
113,24,3,21,4,5,5,0,1,"{'33 Spittal Street FK8 1DU', 'Haypark Road Denny', '4 Brown Street FK1 4QF', 'bingo hall', 'West Lodge Gardens Alloa', 'West Murrayfield Stirling FK7 8NB', 'Street', 'West Bridge Street Falkirk FK1 5AP', 'school events', '1 Garrison Place', 'The', 'neighborhood cafe', 'Kenilworth Drive FK2 9LH', 'Road', 'Kenilworth Drive', 'mosque', 'Dumbarton Road FK8 2QL', 'Haypark Road Denny FK6 5JZ', 'pharmacy', 'Glensburgh Road FK3 8XJ', 'grocery store', 'regular walking route', 'Road Brightons', 'Dumbarton Road', 'FK8', 'physical therapy clinic', 'park', 'office'}","{'Spittal Street', 'West Murrayfield, Stirling, FK7 8NB', 'Park Avenue', 'Greenside Street', 'mosque on Foundry Loan, Larbert', 'parking lot near 4 Brown Street, FK1 4QF', 'Dumbarton Road, FK8 2QL', 'abandoned factory on Dumbarton Road, FK8 2QL', 'physical therapy clinic in Falkirk', 'park near a mosque', 'Alloa', '33 Spittal Street', 'Haypark Road, Denny', 'West Lodge Gardens in Alloa', 'Kemper Avenue, Falkirk, FK1 1UF', '25 Slamannan Road, Falkirk, FK1 5NF', 'basement', 'parking lot on Kenilworth Drive, FK2 9LH', 'Ercall Road, Brightons', 'neighborhood cafe', 'school', 'Haypark Road, Denny, FK6 5JZ', 'Kenilworth Drive', 'illegal site near Glensburgh Road, FK3 8XJ', 'foreign country', 'Foundry Loan, Larbert', 'Glensburgh Road', '4 Brown Street, FK1 4QF', 'doctor’s office', '1 Garrison Place, Falkirk, FK1 1AA', 'Park Avenue, FK2 9LG', 'West Bridge Street, Falkirk, FK1 5AP', 'grocery store', 'Edward Street 1 CB30SZ', 'basement area', 'Kenilworth Drive, FK2 9LH', 'Craigs Terrace, Rumford'}",3717
114,6,0,6,1,2,2,0,1,"{'Beltie Road AB31 4JT', 'March Road Buckie', 'Gordon Crescent AB34 5HJ', '37 North High Street AB45 2PA', 'sports club', 'Road', '10 East Cathcart Street AB56 1PJ'}","{'Golden Knowes Road', 'Beltie Road, AB31 4JT', 'parking lot', 'Edward Street 1 CB30SZ', 'Gordon Crescent, AB34 5HJ', 'school', 'March Road, Buckie', '10 East Cathcart Street, AB56 1PJ', 'North High Street, AB45 2PA'}",3795
115,14,3,11,1,14,14,0,1,"{'Diana Avenue', 'assisted living facility', 'Hall Road Rhu G84 8RR', '21 Rampart Avenue Glasgow G13 3HT', 'Avenue Glasgow', '21 Rampart Avenue', '55 Diana Avenue Glasgow', 'living', 'hospital', 'Hall Road Rhu', 'Avenue', '21 Rampart Avenue Glasgow', '55 Diana Avenue Glasgow G13 3JW', 'Home', 'Hall Road'}","{'bar on Diana Avenue', 'Rhu area', 'Rhu', '21 Rampart Avenue, Glasgow', '21 Rampart Avenue', 'home', 'Main Road', 'abandoned property on Hall Road, Rhu', 'Block 1 Acre Road, Glasgow, G20 0XA', 'warehouse and bar', 'warehouse on Crow Road', 'Balmuildy Road', 'Acre Drive, Glasgow', 'abandoned urban warehouse on Hall Road, Rhu, G84 8RR', 'old warehouse close to an abandoned building', 'local warehouses', 'bar/nightclub on Hall Road, Rhu', 'secluded location', 'outdoor festival', 'abandoned building near Hall Road', 'assisted living facility', 'Hall Road, Rhu, G84 8RR', 'warehouse near Hall Road, Rhu, G84 8RR', 'bar near 55 Diana Avenue, Glasgow', 'abandoned building near Acre Road', 'warehouse', 'abandoned building', 'warehouse on Hall Road, Rhu', 'urban area', 'bar', 'urban settings around Hall Road, Rhu, G84 8RR', '55 Diana Avenue, Glasgow, G13 3JW', 'abandoned assisted living facility', '55 Diana Avenue, Glasgow', 'abandoned building near the venue', 'Rampart Avenue, Glasgow', 'warehouse bar', '21 Rampart Avenue, Glasgow, G13 3HT', 'urban location', 'abandoned building near a bar/nightclub', 'warehouse in Rhu', 'bar/nightclub'}",3809
116,11,1,10,4,2,2,0,1,"{'North Pier Oban', 'Park Mains Erskine PA8 7AL', 'An', 'Glengallen Road Oban', 'Glengallen Road Oban PA34 4HH', 'Oban', 'neighborhood association', 'Park Mains Erskine', 'lunch meeting', 'coffee shop', 'Oban PA34', 'Park Mains', 'Glengallen Road', 'Home', 'North Pier Oban PA34 5QD'}","{'Park Mains, Erskine, PA8 7AL', 'Railway Pier, Oban', 'Park Mains, Erskine', '4 Hillwood Terrace, Rosyth', 'An t-Sràid, PA34 5UG', 'Larkfield Road, Inverclyde', 'North Pier, Oban', 'Glengallen Road', 'An t-Sràid', 'Larkfield Road, Inverclyde, PA16 0XN', 'North Pier, Oban, PA34 5QD', 'Glengallen Road, Oban, PA34 4HH', 'Glengallen Road, Oban', 'Rosyth'}",3811
117,31,5,26,8,9,9,0,1,"{'4 Brown Street FK1 4QF', 'Burns Crescent FK2 9LJ', 'West Murrayfield Stirling FK7 8NB', 'coffee shop', '17 Whitehouse Road Stirling FK7 7XX', 'Bruce Street Alloa', 'yoga class', 'Kenilworth Drive FK2 9LH', 'carpool group', '88 High Station Road Falkirk FK1 5QX', 'fitness center', '33 Spittal Street', '1 Garrison Place Falkirk', 'book club', 'Greenside Street Alloa FK10 1EB', 'West Lodge Gardens Alloa FK10 2HX', 'Craigs Terrace Rumford', '4', 'Dunhalin Rumford FK2 0SE', 'Falkirk', '24 Munro Road Stirling FK7 7UU', 'regular', 'Road', 'Road Grangemouth', 'Kirk', 'evening classes', 'Glensburgh Road', 'Craigs Terrace Rumford FK2 0SD', 'Blackston Road Avonbridge FK1 2NB', 'Foundry Loan Larbert FK5 4AW', 'Blackston Road Avonbridge', 'Glensburgh Road FK3 8XJ', '17 Whitehouse Road Stirling', 'grocery store', '1', 'regular restaurant', '1 Arnothill Falkirk', 'FK1', '1 Burnbank Road Falkirk FK2 7PE'}","{'Blackston Road', 'FK2 9LJ', 'Whitehouse Road', 'Bruce Street', 'FK1 5QX', 'Greenside Street', '1 Garrison Place', 'Dunhalin', ""Earl's Road"", 'Munro Road', 'FK2 0SE', 'FK7 7XX', 'FK1 4QF', 'Alloa', '33 Spittal Street', 'fitness center', 'hiking trail', 'Larbert', 'FK1 2NB', 'Kemper Avenue', 'FK3 8XJ', 'West Lodge Gardens', 'FK2 0SD', 'FK10 2HX', '1 Arnothill', 'Craigs Terrace', 'Stirling', 'hunting area', 'Foundry Loan', 'Grangemouth', '17 Whitehouse Road', 'Falkirk', 'West Murrayfield', 'FK2 7PE', '1 Burnbank Road', 'sports arena', 'FK2 9LH', 'school', 'Avonbridge', 'FK7 8NB', 'storm drain', 'Kenilworth Drive', 'school area', 'Glensburgh Road', 'FK5 4AW', 'school-related facility', 'grocery store', 'Edward Street 1 CB30SZ', 'Rumford', '4 Brown Street', 'Brightons', '88 High Station Road', 'Crossgatehead Road', 'Burns Crescent'}",3815
